TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,FUVmag,NUVmag,gmag,rmag,imag,zmag,ymag,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,Jmag,Hmag,Kmag,W1mag,W2mag,W3mag,W4mag,designation,ra,dec,zsp,spCl,ebv,umag,gmag_1,rmag_1,imag_1,zmag_1,jmag,hmag,kmag,w1mag,w2mag,w3mag,w4mag,FIRST_peak,FIRST_int,VLASS_peak,VLASS_int,broad,src,gmag_2,rmag_2,imag_2,zmag_2
39628438394376417,179.90732748506824,28.10261455834764,1.2375573877603103,QSO,-0.025231591845401524,0.0021010948734751737,,19.26759910583496,18.667299270629883,18.460899353027344,18.435199737548828,18.530099868774414,18.48889923095703,,,,,,,,15.253999710083008,13.866999626159668,10.767000198364258,7.789000034332275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633365355203282,190.73819562788424,58.34263921573648,1.2534414981207571,QSO,-0.022329464482709005,0.0,,19.26810073852539,18.60689926147461,18.375999450683594,18.416099548339844,18.415599822998047,18.31170082092285,,,,,,,,14.664999961853027,13.307000160217285,10.23900032043457,7.754000186920166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633114284166130,245.24203167085037,42.07349751738759,0.9609913933157613,QSO,0.005921471139749057,0.006589796845347525,,19.273399353027344,19.22800064086914,19.02910041809082,19.007999420166016,19.0408992767334,18.896400451660156,,,,,,,,15.109000205993652,14.059000015258789,11.295000076293945,9.043000221252441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633481147352110,177.45025073016365,68.92664609195893,1.258234551963337,QSO,0.03263941550048444,0.0021547805247638953,,19.281400680541992,18.409299850463867,18.140899658203125,18.128999710083008,18.202699661254883,18.12849998474121,,,,,,,,14.835000038146973,13.39799976348877,10.371000289916992,7.541999816894531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39628476516403145,251.133999467243,29.828437796709668,1.0793107575450251,QSO,-0.010806618011263258,0.0,,19.292200088500977,18.993000030517578,18.712900161743164,18.7278995513916,18.853599548339844,18.694799423217773,18.027999877929688,17.868000030517578,17.334999084472656,16.503999710083008,,,,14.930000305175781,13.63700008392334,10.569999694824219,7.925000190734863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39628506203689042,141.1746411816267,31.366435736797555,1.4024936704477824,QSO,-0.0430961317077182,0.004504199367522739,,19.299400329589844,18.80150032043457,18.644500732421875,18.371999740600586,18.676799774169922,18.73859977722168,17.804000854492188,17.503999710083008,16.749000549316406,16.499000549316406,,,,15.12600040435791,13.84000015258789,10.95199966430664,8.512999534606934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39632971392617781,215.91209732922584,34.37847419610263,1.185941175255926,QSO,-0.031821324044876975,0.003053465714393824,,19.315399169921875,18.629499435424805,18.42289924621582,18.324899673461914,18.569599151611328,18.457000732421875,,,,,,,,14.847000122070312,13.531000137329102,10.833000183105469,8.781999588012695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39632971895934498,252.2433619179301,34.61618961259508,1.4561989993073927,QSO,-0.006517240300606519,0.022448944623228727,,19.326200485229492,18.265600204467773,18.291500091552734,18.21109962463379,18.186100006103516,18.386999130249023,,,,,,,,14.821999549865723,13.430999755859375,10.744999885559082,8.449000358581543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39632941164268507,213.2666897215385,32.89023524659229,1.146567882187891,QSO,0.013822404310619096,0.0,,19.327600479125977,18.632200241088867,18.447099685668945,18.537399291992188,18.75659942626953,18.659900665283203,,,,,,,,14.994999885559082,13.90999984741211,11.295000076293945,9.043999671936035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633325937133871,241.83831855323265,55.25872326519018,1.1856855783081366,QSO,0.049274657693533896,0.00420534451738491,,19.329999923706055,19.106399536132812,18.92140007019043,18.890399932861328,18.98390007019043,18.91080093383789,,,,,,,,15.180999755859375,13.758999824523926,10.630000114440918,8.083999633789062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
