TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,L6_Z_MATCH_BIN,144_LUM,EDR?
39628340537066317,193.6629656814097,23.59510239545505,2.1504620594082366,QSO,0.04756398134324613,0.022023718665163318,8.019857456421404E-5,45.75753680160938,,0.0,true
39628340537070652,193.87170852765186,23.418536974011964,2.406998012178024,QSO,-0.0683819362439706,0.0,8.870964469553375E-5,46.317514282527846,,0.0,true
39628340541260804,193.93895424649074,23.396669427711128,0.5096213409828562,QSO,0.31890418654067954,0.021257068634425717,2.773193107371823E-5,43.914755696406694,,0.0,true
39628340541261022,193.95085592118238,23.53289614232341,1.6449208017287107,QSO,-0.05827889305732936,0.007155209007578789,4.9414059394019005E-5,45.55707156546317,,0.0,true
39628340541263692,194.0915210132291,23.598222313323937,0.8931347524623086,QSO,-0.044316218799133444,0.010606916397788222,2.8800219978830767E-5,44.667153142007066,1,0.0,true
39628340541264620,194.1343994508239,23.491021972764038,1.0025302974167685,QSO,0.10910898776933409,0.009272670610875437,2.6350923910072478E-5,44.71666139915906,,0.0,true
39628340545456425,194.26339711275352,23.615577681126332,1.6075763645473937,QSO,-0.021288302449694874,0.0,2.9861834501683746E-5,45.256584263479006,,0.0,true
39628340545456624,194.27278611480435,23.405957263925064,2.148601715952143,QSO,-0.11101090009406706,0.013720499371038627,6.641419632598691E-5,45.55179512839748,,0.0,true
39628340545456965,194.2892788913647,23.396968005926855,1.2019762878403226,QSO,-0.012671378435116232,0.004435590503667786,2.4845583112103318E-5,45.153229081995555,,0.0,true
39628340545458333,194.37133098092957,23.53356497562326,1.3534336804338891,QSO,0.025137941300376943,0.003869009694950551,2.4860344981493695E-5,45.29640479293711,2,0.0,true
39628340545458738,194.39268989301215,23.48711953140715,1.446218818387401,QSO,-0.029481390205321423,0.008318368927272174,2.868885789832946E-5,45.59877495576073,,0.0,true
39628340545459131,194.4178597358399,23.413073729449064,1.9307599158502124,QSO,-0.0047352739472129035,0.0,3.361582131462374E-5,45.51252724634398,,0.0,true
39628340549648888,194.45761720346474,23.407462946505884,1.4004586889082307,QSO,-0.050193258050322875,0.008036829307356382,2.5402663702478235E-5,44.92531721886616,,0.0,true
39628340549652939,194.68553818344967,23.46471603642686,1.236251747480058,QSO,0.2483232137477165,0.004414194035552332,1.935698749332012E-5,44.87731770689255,4,0.0,true
39628340553844922,194.83821958800945,23.575903301218833,1.2199115049623463,QSO,0.050222432305784714,0.016903358042621813,2.5287494780802782E-5,45.15229024590823,,0.0,true
39628340558037636,195.0119253004226,23.46676030366409,0.9130274421036606,QSO,0.20006804051620763,0.003591629253369827,1.984888753493726E-5,44.849511806015705,4,0.0,true
39628340558040171,195.1575352689532,23.40932449515127,1.9600825209923247,QSO,0.19257523291957912,0.007913713099827403,2.8933546361350963E-5,45.55614101267177,,0.0,true
39628340558041769,195.24615763805718,23.554971450434504,2.1891335920153474,QSO,-0.011165096136353692,0.0,9.960256966068463E-5,46.556896701316155,,0.0,true
39628340562235019,195.46020248988074,23.508241850170556,2.0666132108219424,QSO,-0.3529902327357383,0.04605825280403712,3.627276010458499E-4,45.72663609645601,,0.0,true
39628340566428581,195.6636476294328,23.518305996760333,1.3229610950012838,QSO,-0.03128193277339253,0.0,1.8732156030239798E-5,45.06424619468091,,0.0,true
39628340566429768,195.7202473174659,23.532206505464696,1.5605156295087088,QSO,-0.0889320706462493,0.0,3.934612070704125E-5,45.39264328044767,,0.0,true
39628340566430171,195.73815519890783,23.4335022722103,1.3960539049753478,QSO,-0.03026910064663363,0.008868993765059714,2.705503917253226E-5,45.20413411621169,,0.0,true
39628340570621355,195.87287967572234,23.38506581489192,2.012328732578447,QSO,-0.07063522825531138,0.0,7.053775493703111E-5,45.731104159089114,,0.0,true
39628340570622451,195.92451142301414,23.608972686993084,1.2092889527832034,QSO,-0.04493760683614434,0.0,2.5658711417177346E-5,45.064452440267395,,0.0,true
39628340570622774,195.93897570738437,23.520426568291526,1.6982524694806225,QSO,-0.02513398024963026,0.0024538641465655154,2.9256811907784336E-5,45.43181494704768,,0.0,true
39628340579008664,196.34674567144822,23.469486962529782,1.5418480258131497,QSO,-0.06084483342511132,0.003369408264620437,2.2281055620467574E-5,45.06445118136999,,0.0,true
39628340579009211,196.38262927034583,23.505530929497997,2.095772910562657,QSO,0.17745831242517718,0.03309093605449403,4.039702688558718E-5,46.10294671527161,,0.0,true
39628340763561387,208.5469946096925,23.457257728740057,1.2009711015222857,QSO,0.007726783572217677,0.006652007775965523,3.1879859889415875E-5,44.834394286540345,,0.0,true
39628340767754430,208.72739167969638,23.552213378009732,1.5708599930932003,QSO,-0.08637351123978582,0.0,2.7203406183214613E-5,45.51101644238255,,0.0,true
39628346069355509,193.26080539216005,23.833006528058352,1.0606209293910656,QSO,0.10721976169862901,0.006656256158508938,2.185767436694702E-5,44.8246082583159,,0.0,true
39628346073547028,193.3790412777451,23.66780055996926,1.3523123998385633,QSO,0.1057235269317609,0.0,2.6690538589891175E-5,45.220515994165936,,0.0,true
