TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,L6_Z_MATCH_BIN,144_LUM,EDR?,JName,ra_x,dec_x,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,yAperMag3Err,j_1AperMag3Err,hAperMag3Err,kAperMag3Err,sourceID,mode,epoch,mergedClass,angDist,JName_x,ra_xa,dec_xa,yAperMag3_x,j_1AperMag3_x,hAperMag3_x,kAperMag3_x,yAperMag3Err_x,j_1AperMag3Err_x,hAperMag3Err_x,kAperMag3Err_x,sourceID_x,mode_x,epoch_x,mergedClass_x,angDist_x,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch_xa,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_xa,AllWISE,RAJ2000_x,DEJ2000_x,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,angDist_xb,RAJ2000_xa,DEJ2000_xa,name,objid_x,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd_x,primidd,groupidd,grouptot,OName,Size,angDist_xc
39628502604973825,250.87408436564195,30.877704351617755,0.9553600782324622,QSO,-0.06697388958666844,0.03934692693544218,2.7290674679045926E-5,45.049033434742334,1,0.0,true,J164329.77+305239.7,250.874081,30.877708,18.083,17.213,17.232,16.404,0.028,0.019,0.046,0.037,433794436778,1,2008.2653,-1,0.016837,J164329.77+305239.7,250.874081,30.877708,18.083,17.213,17.232,16.404,0.028,0.019,0.046,0.037,433794436778,1,2008.2653,-1,0.016837,145052508740803809,250.87408465,30.87770284,0.003,0.003,0.0,436527256,52,55766.75446759,5,78,18.6427,0.0147,18.7674,0.0157,115000,18.5626,0.0077,18.6359,0.0089,115000,18.68,0.0066,18.7624,0.014,115000,18.6517,0.0159,18.7149,0.023,115000,18.518,0.0294,18.6731,0.0608,115000,0.005512,J164329.78+305239.5,250.8740871,30.8776486,0.0597,0.0575,5.3,14.977,13.757,11.167,8.405,,,,0.03,0.031,0.117,0.257,,,,2504130201351053990,0000,0,00nn,AABB,107,200,-161,192,,0.200912,250.873866,30.877715,GALEX J164329.7+305239,6371478751614602668,6371478751611453440,AIS,250.960908,30.731688,106.1,158.15,51.8466,39.6895,50016,1377,43,0.164052,true,3,0.0273,0,0,20.1438,0.2039,19.1289,0.0692,1.3238,0.2039,-0.9511,0.0692,1.2881,0.1973,-0.8554,0.0698,1.3368,0.2245,-0.9631,0.0721,0,0,0,0,31.8038,5.97047,80.993,5.16304,2125.44,2284.12,2125.97,2283.6,4.069,4.572,0.002,0.002,0.9825,0.9831,0.0657,0.1242,-63.31,-50.25,-23.14,-23.18,4.18292,1.94486,3.5,8.83E-4,8.25E-4,3.5,6.41E-4,5.62E-4,122.7,99.8,0.567,0.66,0.5,0.74,0.6,0.09,0.08,C,0,1,6371478751614602240,6371478751614602668,0,1,6371478751614602240,6371478751614602668,6371478751614602668,N,0.0,0.676022
39628502604974701,250.9135544735965,30.884832589503862,1.515237613229867,QSO,-0.11458054545966911,0.0,3.5246508822494705E-5,45.26001653115692,,2.688332197162362E24,true,J164339.25+305305.4,250.913548,30.884842,19.297,18.86,18.122,17.606,0.077,0.085,0.102,0.11,433794436932,1,2008.3668,-1,0.039471,J164339.25+305305.4,250.913548,30.884842,19.297,18.86,18.122,17.606,0.077,0.085,0.102,0.11,433794436932,1,2008.3668,-1,0.039471,145062509135512368,250.91355497,30.88483111,0.013,0.005,0.0,436527256,52,55846.02759259,5,63,20.1261,0.0277,20.2632,0.0258,115000,19.8302,0.0282,19.8924,0.0334,115000,19.6848,0.0155,19.8058,0.0232,115000,19.7888,0.0329,19.9121,0.0406,115000,19.6491,0.0666,19.2892,0.1621,115000,0.005543,J164339.24+305305.2,250.913528,30.884798,0.1003,0.0922,3.5,15.92,14.628,11.854,8.903,,,,0.044,0.048,0.22,0.403,,,,2504130201351054148,hh00,0,00nn,AABC,-442,342,-233,377,,0.149069,250.913674,30.885033,GALEX J164339.2+305306,6371478751612505566,6371478751611453440,AIS,250.960908,30.731688,106.1,158.15,51.8645,39.6574,50016,1377,43,0.15862,true,1,0.0273,0,0,,,20.8558,0.1955,,,0.7758,0.1955,,,0.9362,0.1823,,,0.7422,0.2172,0,0,0,3,,,16.507,2.97225,,,2043.96,2301.11,,9.812,,0.004,0.972,0.0,0.2863,,-45.89,-47.54,,,12.2333,1.0196,3.5,0.001007,7.18E-4,,,,123.9,99.6,,,0.87,,,0.34,,C,0,1,6371478751612505088,6371478751612505566,0,1,6371478751612505088,6371478751612505566,6371478751612505566,N,0.0,0.809346
39628502604977235,251.04628482046013,31.076453254048456,1.870822489304486,QSO,-0.031563185655296755,0.0,4.6115896654414313E-5,46.07452930230894,,0.0,true,J164411.11+310435.2,251.046312,31.076449,16.992,16.642,16.441,15.891,0.012,0.011,0.014,0.024,433794224829,1,2008.5867,-1,0.085452,J164411.11+310435.2,251.046312,31.076449,16.992,16.642,16.441,15.891,0.012,0.011,0.014,0.024,433794224829,1,2008.5867,-1,0.085452,145292510462932326,251.0462838,31.07645318,0.004,0.003,0.0,503636120,60,55788.58324074,5,81,17.7976,0.0045,17.8573,0.0081,115000,17.7792,0.0028,17.8116,0.0073,115000,17.5462,0.0049,17.6214,0.0083,115000,17.5271,0.0069,17.6,0.0139,115000,17.5203,0.0185,17.5763,0.0321,115000,0.003158,J164411.10+310435.1,251.0462738,31.0764415,0.0591,0.0573,172.5,14.863,13.645,10.519,8.253,16.799,16.022,15.542,0.03,0.032,0.078,0.233,0.161,0.148,0.221,2505131801351002751,0000,0,000n,AAAB,4,339,-110,220,0.574,0.054142,251.046191,31.076541,GALEX J164411.0+310435,6371478751614603654,6371478751611453440,AIS,250.960908,30.731688,106.1,158.15,52.137,39.5829,50016,1377,43,0.352531,true,3,0.0287,0,0,20.363,0.2285,19.228,0.0701,1.543,0.2285,-0.852,0.0701,1.5094,0.2215,-0.7435,0.0705,1.5032,0.244,-0.8742,0.0725,0,0,0,0,25.99,5.46842,73.9241,4.7713,1770.71,2761.02,1771.32,2760.76,3.01,3.539,0.001,0.001,0.9836,0.9995,0.1437,0.1722,41.73,41.75,70.6,70.63,12.7606,2.02374,3.5,9.58E-4,8.21E-4,3.5,6.31E-4,5.22E-4,133.6,98.1,0.726,0.56,0.52,0.78,0.66,0.11,0.1,C,0,1,6371478751614603264,6371478751614603654,0,1,6371478751614603264,6371478751614603654,6371478751614603654,N,0.0,0.429616
39628502609169155,251.21791373206437,31.079430311440664,1.8953815112334824,QSO,0.056880801598361064,0.026591301132532417,4.5222363641585E-5,46.0475219360727,,0.0,true,J164452.30+310445.9,251.21793,31.079436,17.831,17.192,17.026,16.378,0.021,0.02,0.021,0.033,433794266991,1,2008.7484,-1,0.054327,J164452.30+310445.9,251.21793,31.079436,17.831,17.192,17.026,16.378,0.021,0.02,0.021,0.033,433794266991,1,2008.7484,-1,0.054327,145292512179275898,251.21791377,31.07943003,0.011,0.007,90.0,436527256,52,55824.42601852,5,96,18.9336,0.0063,19.0112,0.011,115000,18.8232,0.0088,18.8614,0.0136,115000,18.5756,0.0085,18.6632,0.0113,115000,18.5012,0.0177,18.5725,0.0218,115000,18.4165,0.0196,18.4414,0.0353,115000,0.00102,J164452.30+310445.9,251.2179502,31.0794363,0.0669,0.0635,1.9,15.222,13.987,10.711,8.523,,,,0.033,0.034,0.085,0.297,,,,2505131801351000164,0000,0,001n,AAAB,-24,244,-358,242,,0.114564,251.217678,31.079462,GALEX J164452.2+310446,6371478751612506540,6371478751611453440,AIS,250.960908,30.731688,106.1,158.15,52.1775,39.4394,50016,1377,43,0.411684,true,1,0.0283,0,0,,,20.6776,0.1508,,,0.5976,0.1508,,,0.6603,0.1438,,,0.5707,0.1819,0,1,0,0,,,19.4512,2.70078,,,1418.83,2768.27,,6.104,,0.003,0.9837,0.0,0.1612,,-14.97,-17.13,,,10.1079,5.0196,3.5,7.68E-4,6.44E-4,,,,137.2,103.4,,,0.6,,,0.2,,C,0,1,6371478751612506112,6371478751612506540,0,1,6371478751612506112,6371478751612506540,6371478751612506540,N,0.0,0.736072
39628502609170973,251.3164814341129,31.062493164203204,1.4446732588677875,QSO,0.8082241876625627,0.0,4.304670652544222E-4,44.95466680728631,,0.0,true,J164515.95+310344.9,251.31648,31.06248,20.348,19.484,19.182,,0.175,0.152,0.134,,433794266638,1,2008.757,-1,0.047717,J164515.95+310344.9,251.31648,31.06248,20.348,19.484,19.182,,0.175,0.152,0.134,,433794266638,1,2008.757,-1,0.047717,145272513164785554,251.31648144,31.06249411,0.016,0.012,0.0,436527248,52,55749.55616898,5,70,21.0499,0.0479,21.1112,0.0634,115000,20.7258,0.0234,20.8144,0.0554,115000,20.6588,0.0346,20.7034,0.0535,115000,20.5979,0.0625,20.7365,0.1267,115000,,,,,114720,0.003405,J164515.94+310345.1,251.3164185,31.0625533,0.2332,0.2135,6.3,17.044,15.788,12.348,9.083,,,,0.092,0.102,,,,,,2505131801351000793,0000,0,nnnn,AAUU,-1194,919,-1071,1007,,0.29065,251.316464,31.062594,GALEX J164515.9+310345,6371478751612506491,6371478751611453440,AIS,250.960908,30.731688,106.1,158.15,52.1773,39.3531,50016,1377,43,0.450093,true,1,0.0292,0,0,,,22.1124,0.3446,,,2.0324,0.3446,,,2.334,0.4335,,,2.4118,0.8233,0,17,0,0,,,5.18834,1.64652,,,1215.64,2728.32,,7.589,,0.003,0.9069,0.0,0.2353,,-72.12,-73.05,,,0.99705,5.03541,3.5,6.05E-4,4.63E-4,,,,136.8,104.9,,,1.72,,,0.64,,C,0,1,6371478751612506112,6371478751612506491,0,1,6371478751612506112,6371478751612506491,6371478751612506491,N,0.0,0.368305
39628502617558051,251.81329998985703,31.013801957421713,1.2194770099029177,QSO,-0.16878938025538398,0.02351446980567109,2.5376135878250707E-5,45.314455023975455,,0.0,true,J164715.19+310049.7,251.813324,31.01382,18.896,18.27,18.173,17.305,0.052,0.053,0.058,0.082,433794265332,1,2008.6862,1,0.098588,J164715.19+310049.7,251.813324,31.01382,18.896,18.27,18.173,17.305,0.052,0.053,0.058,0.082,433794265332,1,2008.6862,1,0.098588,145212518133037169,251.81330329,31.0137962,0.016,0.009,0.0,436527256,52,56044.99424769,5,80,19.5352,0.018,19.6123,0.0105,115000,19.3311,0.0171,19.3705,0.0508,115000,19.281,0.0152,19.4059,0.0361,115000,19.2742,0.0291,19.3905,0.0212,115000,19.1943,0.0408,19.1927,0.0774,115000,0.023093,J164715.17+310049.6,251.8132387,31.0137892,0.0844,0.0796,178.6,15.745,14.266,11.22,9.011,,,,0.042,0.038,0.114,0.467,,,,2521130201351061582,0000,0,000n,AABC,-110,293,-10,318,,0.194498,251.813283,31.013839,GALEX J164715.1+310049,6371478754835829147,6371478754832678912,AIS,251.998605,30.739737,111.0,207.0,52.2234,38.9261,50016,1473,46,0.316909,true,3,0.0334,0,0,21.2917,0.3759,19.9134,0.0861,2.4717,0.3759,-0.1666,0.0861,2.4342,0.3632,-0.073,0.0847,2.2544,0.3927,-0.1824,0.0932,0,4,0,0,11.0491,3.82465,39.3222,3.11822,2302.12,2601.22,2303.95,2600.94,7.516,3.402,0.003,0.001,0.9834,0.9756,0.1755,0.2624,6.32,5.79,-85.09,-85.19,11.5327,4.97635,3.5,8.83E-4,7.28E-4,3.5,6.1E-4,4.5E-4,173.8,89.5,0.0216,2.71,0.53,1.18,0.97,0.13,0.19,C,0,1,6371478754835828736,6371478754835829147,0,1,6371478754835828736,6371478754835829147,6371478754835829147,N,0.0,0.143877
39628502617558797,251.85199267541887,31.004536535226393,0.7441913909434305,QSO,0.20968228454500082,0.019320221860727925,3.2741275703577864E-5,44.25017217573732,4,2.173761170016802E23,true,J164724.48+310016.4,251.852022,31.004567,19.153,18.918,17.954,17.24,0.064,0.096,0.048,0.077,433794265358,1,2009.0399,1,0.142125,J164724.48+310016.4,251.852022,31.004567,19.153,18.918,17.954,17.24,0.064,0.096,0.048,0.077,433794265358,1,2009.0399,1,0.142125,145202518520126036,251.85199452,31.00453386,0.021,0.01,0.0,436527256,52,55832.82457176,5,72,19.9219,0.0423,20.0087,0.0382,115000,19.6313,0.0235,19.7886,0.0455,115000,19.9312,0.0438,20.048,0.0425,115000,19.4616,0.0465,19.5573,0.0814,115000,19.6384,0.0533,19.7097,0.0751,115000,0.011187,J164724.48+310016.4,251.8520308,31.0045798,0.1128,0.103,177.0,15.898,15.049,12.094,8.778,,,,0.044,0.063,0.242,,,,,2521130201351061707,0000,0,00nn,AABU,463,380,-300,424,,0.195052,251.851921,31.004681,GALEX J164724.4+310016,6371478754833731957,6371478754832678912,AIS,251.998605,30.739737,111.0,207.0,52.2204,38.8919,50016,1473,46,0.293337,true,1,0.033,0,0,,,20.6575,0.1733,,,0.5775,0.1733,,,1.0259,0.1531,,,0.8252,0.1789,0,0,0,3,,,19.8161,3.16237,,,2224.5,2578.84,,15.812,,0.007,0.105,0.0,0.442,,-82.97,-81.21,,,15.8121,0.419892,4.25688,0.001471,8.2E-4,,,,173.9,95.9,,,1.02,,,0.41,,C,0,1,6371478754833731584,6371478754833731957,0,1,6371478754833731584,6371478754833731957,6371478754833731957,N,0.0,0.56544
39628502630139100,252.57369375041685,31.040589467156224,0.6557520929819584,QSO,0.6413348157221339,0.30179700019184325,7.159945124067688E-5,44.27280874235809,,0.0,true,J165017.68+310226.1,252.573706,31.040606,19.374,19.045,18.32,17.264,0.071,0.095,0.067,0.073,433794255355,1,2009.0717,1,0.070419,J165017.68+310226.1,252.573706,31.040606,19.374,19.045,18.32,17.264,0.071,0.095,0.067,0.073,433794255355,1,2009.0717,1,0.070419,145242525737369299,252.57369408,31.04058805,0.018,0.012,90.0,436527248,52,55966.59443287,5,67,21.1883,0.0341,21.2482,0.0593,115000,20.904,0.0286,21.0109,0.0768,115000,20.4636,0.0158,20.5187,0.0339,115000,20.3525,0.0544,20.3923,0.0575,115000,20.1142,0.0807,,,115000,0.005202,J165017.67+310226.2,252.5736496,31.0406119,0.1191,0.1081,179.2,16.016,14.975,12.57,8.467,,,,0.047,0.064,0.407,,,,,2521130201351056420,0000,0,00nn,AACU,-20,416,80,462,,0.158249,252.574125,31.040522,GALEX J165017.7+310225,6371478759128699877,6371478759127646208,AIS,253.021257,30.706087,112.0,224.0,52.4243,38.2928,50016,1601,50,0.509047,true,1,0.0318,0,0,,,22.3642,0.3438,,,2.2842,0.3438,,,2.3863,0.3449,,,3.2481,1.2934,0,1,0,0,,,4.11457,1.30263,,,2850.34,2676.15,,8.29,,0.003,0.9428,0.0,0.407,,57.74,57.78,,,8.29007,40.2694,3.5,7.5E-4,4.45E-4,,,,194.9,71.2,,,1.67,,,0.63,,C,0,1,6371478759128699904,6371478759128699877,0,1,6371478759128699904,6371478759128699877,6371478759128699877,N,0.0,1.351627
39628502630140417,252.63103432481216,31.02131446967743,0.8444044325015065,QSO,-0.056281980096412776,0.036900565606542264,1.909461147170638E-5,44.751739869034054,1,2.725029065238419E23,true,J165031.45+310116.7,252.631055,31.021317,19.081,18.565,17.763,16.832,0.055,0.061,0.041,0.049,433794255126,1,2009.1765,1,0.064791,J165031.45+310116.7,252.631055,31.021317,19.081,18.565,17.763,16.832,0.055,0.061,0.041,0.049,433794255126,1,2009.1765,1,0.064791,145222526310506149,252.63102893,31.02132181,0.044,0.025,0.0,436527256,52,55786.42256944,5,70,19.8971,0.0246,19.979,0.0163,16892216,19.8032,0.0209,19.9348,0.0307,115000,19.772,0.0249,19.8576,0.0327,115000,19.5577,0.0311,19.5584,0.0259,115000,19.5229,0.1058,19.2373,0.1336,115000,0.03123,J165031.44+310116.8,252.631023,31.0213343,0.0733,0.0694,5.6,15.277,14.218,11.475,8.726,,,,0.034,0.038,0.176,0.374,,,,2521130201351056235,0000,0,00nn,AABC,65,245,-182,255,,0.079383,252.631051,31.021401,GALEX J165031.4+310117,6371478759128699720,6371478759127646208,AIS,253.021257,30.706087,112.0,224.0,52.4131,38.2411,50016,1601,50,0.460014,true,1,0.0313,0,0,,,20.925,0.1509,,,0.845,0.1509,,,1.0066,0.1407,,,0.8034,0.1657,0,1,0,0,,,15.4881,2.15239,,,2733.44,2629.81,,3.468,,0.001,0.9832,0.0,0.2241,,-14.15,-15.18,,,11.0017,12.083,3.81213,8.68E-4,6.74E-4,,,,195.6,78.6,,,0.66,,,0.25,,C,0,1,6371478759128699904,6371478759128699720,0,1,6371478759128699904,6371478759128699720,6371478759128699720,N,0.0,0.31408
39628502630141267,252.66710313996458,30.97769211270317,1.6284995175986599,QSO,-0.08920946810905855,0.013142528541362901,3.485681911323079E-5,45.51564691182027,,0.0,true,J165040.11+305839.7,252.667135,30.977716,18.197,17.776,17.046,16.798,0.026,0.03,0.022,0.047,433794254985,1,2008.7473,-1,0.130561,J165040.11+305839.7,252.667135,30.977716,18.197,17.776,17.046,16.798,0.026,0.03,0.022,0.047,433794254985,1,2008.7473,-1,0.130561,145172526671223812,252.66710278,30.97769191,0.004,0.003,0.0,436527256,52,55860.90987269,5,75,19.1528,0.0314,19.2143,0.0259,115000,19.0686,0.0124,19.1438,0.0329,115000,18.7467,0.0045,18.8247,0.0126,115000,18.7614,0.0271,18.9029,0.0436,115000,18.8277,0.0225,18.9739,0.0352,115000,0.001329,J165040.10+305839.8,252.6671199,30.9777292,0.0812,0.0753,3.6,15.598,14.222,11.329,8.7,,,,0.039,0.038,0.165,,,,,2521130201351056272,0000,0,00nn,AABU,-237,280,-216,292,,0.143146,252.667095,30.97775,GALEX J165040.1+305839,6371478759130796667,6371478759127646208,AIS,253.021257,30.706087,112.0,224.0,52.3667,38.202,50016,1601,50,0.407755,true,3,0.0322,0,0,21.334,0.4625,20.0132,0.0851,2.514,0.4625,-0.0668,0.0851,2.5292,0.4241,-0.028,0.0817,2.2671,0.4574,-0.1018,0.0922,0,0,0,0,10.6264,4.52517,35.8688,2.81103,2658.95,2524.92,2659.64,2524.79,4.832,4.057,0.002,0.002,0.9823,0.9663,0.1016,0.1043,51.34,66.56,-12.89,-13.07,11.1989,2.73895,3.5,8.22E-4,7.38E-4,5.45163,5.02E-4,4.49E-4,192.5,78.1,0.479,1.22,0.52,1.22,0.98,0.12,0.2,C,0,1,6371478759130797056,6371478759130796667,0,1,6371478759130797056,6371478759130796667,6371478759130796667,N,0.0,0.209605
39628502634338361,253.06709969425478,31.08649305344926,1.4599745543173221,QSO,-0.07832684329202616,0.029044952057945512,4.789697781702951E-5,45.21529123094213,,0.0,true,J165216.10+310511.4,253.067104,31.086507,18.908,18.65,17.726,17.17,0.049,0.069,0.042,0.071,433794226358,1,2008.6967,1,0.051884,J165216.10+310511.4,253.067104,31.086507,18.908,18.65,17.726,17.17,0.049,0.069,0.042,0.071,433794226358,1,2008.6967,1,0.051884,145302530670814409,253.06709996,31.08649272,0.005,0.005,90.0,436527248,52,55956.04010417,5,83,19.7687,0.0274,19.8717,0.0357,115000,19.4814,0.0267,19.5871,0.0346,115000,19.2592,0.0151,19.3531,0.0262,115000,19.3923,0.0247,19.3807,0.0584,115000,19.5918,0.063,19.6732,0.1479,115000,0.001453,J165216.12+310511.2,253.0671858,31.0864676,0.1142,0.1079,169.0,15.992,14.686,12.018,8.811,,,,0.048,0.054,0.314,,,,,2523131801351000315,0000,0,00nn,AABU,-31,413,106,442,,0.280688,253.066915,31.086349,GALEX J165216.0+310510,6371478759128700099,6371478759127646208,AIS,253.021257,30.706087,112.0,224.0,52.5908,37.8889,50016,1601,50,0.382274,true,1,0.0332,0,0,,,21.2802,0.1735,,,1.2002,0.1735,,,1.1396,0.1532,,,1.2687,0.2461,0,0,0,0,,,11.1669,1.78435,,,1837.02,2784.26,,5.175,,0.002,0.9828,0.0,0.097,,-1.33,0.24,,,0.0221319,99.5927,3.5,6.88E-4,6.22E-4,,,,193.9,95.9,,,0.61,,,0.22,,C,0,1,6371478759128699904,6371478759128700099,0,1,6371478759128699904,6371478759128700099,6371478759128700099,N,0.0,0.770043
