wave,obj,sky,noise,s2n
7790.0,0.00579267,0.0346587,12.6032,0.00045037383
7800.0,0.00579191,0.116071,12.6032,0.00045019961
7810.0,0.00579115,0.0572916,12.6032,0.00045022404
7820.0,0.0057904,0.0438339,12.6032,0.00045018424
7830.0,0.00578964,0.0762795,12.6032,0.00045007943
7840.0,0.00578888,0.0305584,12.6032,0.00045008537
7850.0,0.00578813,0.0423688,12.6032,0.0004500098
7860.0,0.00578737,0.135083,12.6032,0.00044981974
7870.0,0.00578661,0.0691663,12.6032,0.00044985424
7880.0,0.00578586,0.0663694,12.6032,0.00044979938
7890.0,0.0057851,0.0770193,12.6032,0.0004497255
7900.0,0.00578434,0.0452434,12.6032,0.0004497117
7910.0,0.00578359,0.0291351,12.6032,0.0004496757
7920.0,0.00578283,0.158856,12.6032,0.00044943346
7930.0,0.00578208,0.0606826,12.6032,0.00044951353
7940.0,0.00578132,0.042535,12.6032,0.00044948042
7950.0,0.00578056,0.0433713,12.6032,0.00044942047
7960.0,0.00577981,0.029004,12.6032,0.00044938207
7970.0,0.00577905,0.126782,12.6032,0.00044918511
7980.0,0.0057783,0.0639755,12.6032,0.00044921513
7990.0,0.00577754,0.0354379,12.6032,0.00044919677
8000.0,0.00577679,0.110236,12.6032,0.00044903236
